,微博用户名,发布时间,微博链接,微博内容,认证标志,转发数,评论数,点赞数,
1929,南铁宜春车务段,09月02日 20:36,//weibo.com/2619396720/M3VgKi6Gd?refer_flag=1001030103_,#宜车微视角# 【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！L云南日报的微博视频 收起d,blue,8,2,4,154
1930,史墨尘,09月02日 20:33,//weibo.com/3084859935/M3Vfw9uVN?refer_flag=1001030103_,熊熊大火、黑烟弥漫、生死瞬间，他双手紧紧抱住怀中的幼儿。最后，孩子活了，他却永远地离开了。?这是一张照片记录下来的内容，见过照片的人无不为之动容。而那个宁愿身死，也要保护怀中幼儿的人就是消防员杨科璋。?2015年5月29日深夜，杨科璋接到出警任务，一栋民房着火，有被困人员。当时，杨科璋是玉林消防中队名山中队指导员，他当即带着战友们前往事发点。?当杨科璋他们到了现场后，发现这是一栋9层的民宅，2楼-4楼火势正猛，浓烟滚滚。杨科璋立带着2名战友组成搜救小队，沿消防梯爬至楼顶，准备自上而下，逐层搜救被困人员。?强烈的火光与高温，加上漆黑的浓烟，使得火场伸手不见五指，便是打着强光灯，眼前仍是漆黑一片。杨科璋他们只得摸索着前进，终于在5楼一处卫生间里，他们发现被困的一名妇女和两个孩子。?那名妇女已瘫软在地，大点的男孩因浓烟侵入，不停地呕吐，而小的幼儿也在不停地咳嗽。此时，浓烟仍不断涌入卫生间，如果在原地等待救援，恐有生命危险。?杨科璋一边赶紧用防火服包住小女孩，一边对妇女说：“大姐，孩子交给你，你放心。”说完便冲出了卫生间……?可等战友们找到杨科璋时，他们正躺在一楼电梯井的角落。杨科璋仰面躺在地上，怀中紧紧抱着那个小女孩。小女孩安全无虞，而杨科璋已没了呼吸。?原来，杨科璋在抱着孩子摸索前进时，不慎从5楼电梯井跌落。杨科璋的战友说：“高空坠落紧急避险是我们常训科目，指导员他当时有机会脱险的，但是为了保护孩子，他宁愿牺牲自己。”?为了保护怀中的孩子，27岁的杨科璋献出了自己的生命。而像杨科璋这样为了保护身后人民甘愿牺牲、奉献的消防员还有很多。如这次重庆山火，那些可敬的消防员们冒着酷暑，与大火奋战，不曾后退一步。?今年夏天持续的高温，让重庆多地爆发猛烈的山火，当地紧急调集了5000余人，投入7架直升机，扑向大火，转移民众。这批救火大军中，消防员一直冲在最前面，从白天奋战至深夜，再奋战至白天，不眠不休。?曾有人目睹消防员扑进火场时的情景，他说：“大火借着风势越烧越猛，而消防员冲向明火那刻，他们好像被大火吞噬了一样。”?好不容易扑灭明火，还得防止复燃。他们就顶着炎炎烈日，守在山上，只要发现火苗，便立刻扑灭。他们顾不上吃饭、睡觉。?40多度的高温，他们还穿着厚厚的消防服，想想就会中暑，可他们仍坚守在一线，只因他们背后的百姓，只因山上架着高压电，这些设备保障着全重庆老百姓的经济民生。?累了、困了，他们便随便找个地方躺一下，有的消防员睡着时，手里还拿着吃了一半的面包，可见他们有多累。?这就是我们的消防员，只要人民有需要，他们便冲在第一线，誓死守卫人民的安全。?对于消防员们的努力与付出，重庆的百姓们也看在眼里。为了守卫共同的家，他们自发捐款捐物支援救火，后来，更是组成摩托车队、徒步方队，只为保障前线消防物资的供应。?最终，在消防员和百姓的共同努力下，山火扑灭了，家园守住了，消防员们终于可以安心休息了。?在送别消防员的那刻，百姓们不约而同夹道欢送，纷纷朝车里丢当地美食等特产，以感谢英雄们的努力与付出。?他们是一群可爱、可敬的群体，向消防英雄们致敬！ 收起d,gold,0,0,2,1286
1931,环球网,09月02日 20:31,//weibo.com/1686546714/M3VeT4NXG?refer_flag=1001030103_,【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！L云南日报的微博视频 ??? 收起d,blue,9,32,275,150
1932,重庆三峡油画院,09月02日 20:30,//weibo.com/7411038756/M3VeFbsAG?refer_flag=1001030103_,#大画收藏@蔡循生 #在微信上看到北碚扑灭山火的视频，深为消防官兵、广大军民、摩托小哥同心协力灭火的事迹所感动，重庆三峡油画院艺委会副主任、《百年重庆》主题创作画家蔡循生先生29号起稿，9月1日创作完成了一幅油画《消防卫士》，请来围观。@飞地艺术坊 @复旦大学 @德国艺术 @当代艺术 @大艺术 @中国新闻网 @孟非 @凤凰网 @头条新闻 收起d,ip,0,0,2,173
1933,甄22559,09月02日 20:29,//weibo.com/7141013580/M3Ve9hJwf?refer_flag=1001030103_,#思源驰援重庆山火# 涓滴之水成海洋，颗颗爱心变希望。我在“思源驰援重庆山火”项目捐款成功！@中华思源工程扶贫基金会http://t.cn/A6SJGvIk ?,ip,0,1,0,80
1934,用户7373432396,09月02日 20:29,//weibo.com/7373432396/M3Ve7t3GS?refer_flag=1001030103_,#思源驰援重庆山火#我在“思源驰援重庆山火”项目捐款成功！希望我小小的力量和@你眼里有星辰大海xz 一起，在大大的世界里温暖更多人。@中华思源工程扶贫基金会 思源驰援重庆山火 ?,None,0,0,0,89
1935,中国妇女,09月02日 20:26,//weibo.com/1893752487/M3VcQEKWA?refer_flag=1001030103_,【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！L云南日报的微博视频 ??? 收起d,blue,0,0,0,150
1936,河南日报,09月02日 20:25,//weibo.com/3288875501/M3VchpvsE?refer_flag=1001030103_,【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！L云南日报的微博视频 ? 收起d,blue,0,0,7,148
1937,水母网,09月02日 20:24,//weibo.com/2027480085/M3VbS6rEb?refer_flag=1001030103_,因驰援重庆山火救援，推迟领结婚证的消防员在增援回家后和爱人领证啦！让我们一起送上祝福吧L青春山东的微博视频 ?,blue,0,0,0,55
1938,甘谷检察,09月02日 20:23,//weibo.com/5583884795/M3VbMaIny?refer_flag=1001030103_,【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！L云南日报的微博视频 ??? 收起d,blue,0,0,0,150
1939,悦飞菲,09月02日 20:20,//weibo.com/1689730601/M3VandLVf?refer_flag=1001030103_,重庆山火事件后看日本人是如何发自内心的感慨的，他们为何做不到 O网页链接 ?,None,0,0,0,38
1940,周深小朋友,09月02日 20:19,//weibo.com/6014854395/M3Va7A9QY?refer_flag=1001030103_,#思源驰援重庆山火# 小善意，大温暖。我在“思源驰援重庆山火”项目捐款成功！愿点滴之举温暖更多心灵。@中华思源工程扶贫基金会http://t.cn/A6SJGvIk ?,None,0,1,0,84
1941,齐鲁壹点,09月02日 20:19,//weibo.com/2011445377/M3Va41sey?refer_flag=1001030103_,【祝福！#驰援重庆推迟结婚的云南消防员领证了#】熊康是大理州森林消防支队勤务中队的驾驶员，本来计划8月下旬结婚的他，因突如其来的跨区增援灭火，选择了推迟领证。8月24日，熊康负责驾驶装备车随队伍向重庆火场紧急驰援。他驾驶装备车辗转运输灭火装备和保障物资，与重庆人民共同筑起了扑灭山火的“长城”。9月1日，熊康与爱人杨女士携手走进当地民政局，领取到了期待已久的结婚证，完成了浪漫的约定。L云南日报的微博视频 via.@云南日报 收起d,blue,0,0,0,216
1942,西安日报,09月02日 20:19,//weibo.com/1891503444/M3V9T9OUB?refer_flag=1001030103_,【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！L云南日报的微博视频 ??? 收起d,blue,0,0,0,150
1943,川渝城事,09月02日 20:18,//weibo.com/7493289858/M3V9MkQtD?refer_flag=1001030103_,【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！L云南日报的微博视频 ? 收起d,None,0,0,0,148
1944,FullerWong,09月02日 20:18,//weibo.com/7786212678/M3V9qsOIJ?refer_flag=1001030103_,过去的8月，全世界都在关注中国人民在抗旱救灾中的英雄壮举。重庆山火刚过去，8月31日发生在美国加利福尼亚州洛杉矶县的山火仍在持续燃烧。截至当地时间9月1日，这场山火的过火面积已经超过2100公顷，7名消防员在灭火时受伤，这一地区的部分高速公路处于关闭状态。不知道后续美国当地政府如何应对？需要观察！但我们也祝愿受伤的消防员早日康复，山火早日结束。 收起d,yellow,0,0,1,177
1945,重庆三峡油画院,09月02日 20:16,//weibo.com/7411038756/M3V8SdqhS?refer_flag=1001030103_,#大画收藏#@程继光 近期，重庆的几场山火火了重庆精神，旺了重庆人气，而要记载和传承这种正能量，艺术就站在了前台。重庆三峡油画院院长、《百年重庆》主题创作画家程继光先生就用写实的手法再现了当时的这种场景、这种精神。@飞地艺术坊 @复旦大学 @当代艺术 @德国艺术 @大艺术 @中国新闻网 @孟非 @凤凰网 @头条新闻 收起d,ip,0,0,1,162
1946,青春山东,09月02日 20:13,//weibo.com/2630570525/M3V7qoFCV?refer_flag=1001030103_,因驰援重庆山火救援，推迟领结婚证的消防员在增援回家后和爱人领证啦！让我们一起送上祝福吧团团先来：祝他们幸福美满，早生贵子#驰援重庆灭火的消防员回来领证了##青春献礼二十大# （云南日报） L青春山东的微博视频 ?,blue,7,12,15,106
1947,家门口勤劳,09月02日 20:12,//weibo.com/2509581157/M3V7i2Rzi?refer_flag=1001030103_,#重庆山火# ?,None,0,0,0,8
1948,战战月月一起努力向更好前进,09月02日 20:12,//weibo.com/6554121380/M3V7a8y02?refer_flag=1001030103_,#思源驰援重庆山火# 涓滴之水成海洋，颗颗爱心变希望。我在“思源驰援重庆山火”项目捐款成功！@中华思源工程扶贫基金会http://t.cn/A6SJGvIk ?,None,0,0,0,80
1949,Gemini_XY_61,09月02日 20:11,//weibo.com/3319077882/M3V6RwvDj?refer_flag=1001030103_,乐启新程！2022#微博音乐盛典#来袭！我推荐迷（互动版），快来跟我一起让更多人听到迷（互动版）！微博音乐盛典#蔡徐坤为重庆捐赠救灾物资#cxk#蔡徐坤为重庆山火救援捐款#@蔡徐坤 O2022微博音乐盛典乐启新程 ?,ip,0,0,0,109
1950,Gemini_XY_61,09月02日 20:11,//weibo.com/3319077882/M3V6Maez5?refer_flag=1001030103_,乐启新程！2022#微博音乐盛典#来袭！我推荐Hug me，快来跟我一起让更多人听到Hug me！微博音乐盛典#蔡徐坤为重庆捐赠救灾物资#cxk#蔡徐坤为重庆山火救援捐款#@蔡徐坤 O2022微博音乐盛典乐启新程 ?,ip,0,0,0,109
1951,江南晚报,09月02日 20:10,//weibo.com/1614857442/M3V6a4gga?refer_flag=1001030103_,【祝福！#驰援重庆推迟结婚的云南消防员领证了#】熊康是大理州森林消防支队勤务中队的驾驶员，本来计划8月下旬结婚的他，因突如其来的跨区增援灭火，选择了推迟领证。8月24日，熊康负责驾驶装备车随队伍向重庆火场紧急驰援。他驾驶装备车辗转运输灭火装备和保障物资，与重庆人民共同筑起了扑灭山火的“长城”。9月1日，熊康与爱人杨女士携手走进当地民政局，领取到了期待已久的结婚证，完成了浪漫的约定。L云南日报的微博视频（来源：云南日报；责编：阿来） 收起d,blue,0,0,0,221
1952,平安渝中,09月02日 20:09,//weibo.com/2553166167/M3V5NCMqH?refer_flag=1001030103_,【祝福！#驰援重庆推迟结婚的云南消防员领证了#】熊康是大理州森林消防支队勤务中队的驾驶员，本来计划8月下旬结婚的他，因突如其来的跨区增援灭火，选择了推迟领证。8月24日，熊康负责驾驶装备车随队伍向重庆火场紧急驰援。他驾驶装备车辗转运输灭火装备和保障物资，与重庆人民共同筑起了扑灭山火的“长城”。9月1日，熊康与爱人杨女士携手走进当地民政局，领取到了期待已久的结婚证，完成了浪漫的约定。（云南日报）L云南日报的微博视频 收起d,blue,0,3,5,212
1953,昆明市总工会,09月02日 20:02,//weibo.com/2875033400/M3V393H6O?refer_flag=1001030103_,【祝福！#驰援重庆推迟结婚的云南消防员领证了#】熊康是大理州森林消防支队勤务中队的驾驶员，本来计划8月下旬结婚的他，因突如其来的跨区增援灭火，选择了推迟领证。8月24日，熊康负责驾驶装备车随队伍向重庆火场紧急驰援。他驾驶装备车辗转运输灭火装备和保障物资，与重庆人民共同筑起了扑灭山火的“长城”。9月1日，熊康与爱人杨女士携手走进当地民政局，领取到了期待已久的结婚证，完成了浪漫的约定。（云南日报）L云南日报的微博视频 收起d,blue,0,0,0,212
1954,小静与坤KUNJING-,09月02日 20:02,//weibo.com/7293559090/M3V36lMKy?refer_flag=1001030103_,#思源驰援重庆山火#赠人玫瑰，手有余香。我在“思源驰援重庆山火”项目捐款成功！愿我和@蔡徐坤全球粉丝后援会 让爱心传递。@中华思源工程扶贫基金会 思源驰援重庆山火 ?,yellow,0,0,0,83
1955,新崇信,09月02日 20:01,//weibo.com/6014191297/M3V2LlTtn?refer_flag=1001030103_,【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！L云南日报的微博视频 ??? 收起d,blue,0,0,0,150
1956,青白江民政,09月02日 20:01,//weibo.com/2685099583/M3V2y35Rx?refer_flag=1001030103_,【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！L云南日报的微博视频 ??? 收起d,blue,0,0,0,150
1957,烟台消防,09月02日 21:58,//weibo.com/3672864151/M3VO8iXo0?refer_flag=1001030103_,【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！L云南日报的微博视频 ??? 收起d,blue,0,0,0,150
1958,跳到天荒地老,09月02日 21:55,//weibo.com/6179910671/M3VN95JJi?refer_flag=1001030103_,#开学第一课#开学第一课 班主任组织学生观看重庆山火救援画面，同学们潸然泪下… L跳到天荒地老的微博视频 ?,None,0,0,0,54
1959,netjoy1001,09月02日 21:54,//weibo.com/7380693524/M3VMActkS?refer_flag=1001030103_,《外国网友评价重庆山火救援：震撼！中国人如此团结！》外国网友评价重庆山火救援：震撼！中国人如此团结！O网页链接 ?,None,0,0,1,57
1960,netjoy1001,09月02日 21:54,//weibo.com/7380693524/M3VMz63HW?refer_flag=1001030103_,《外国网友评价重庆山火救援：震撼！中国人如此团结！》外国网友评价重庆山火救援：震撼！中国人如此团结！O网页链接 ?,None,0,0,1,57
1961,长光卫星,09月02日 21:51,//weibo.com/5838191069/M3VLheA8E?refer_flag=1001030103_,【一封来自重庆市地理信息和遥感应用中心的感谢信】#重庆山火#近日，重庆多地突发森林火灾，牵动着全国人民的心。火情发生后，@长光卫星 迅速统筹调度#吉林一号卫星# 资源，第一时间响应重庆应急观测需求，累计提供观测数据30余景，数据量超过40GB，为救援工作提供了第一手珍贵的决策参考资料。8月30日，重庆森林山地火灾已全部扑灭，救援行动取得胜利。8月31日，重庆市地理信息和遥感应用中心向长光卫星发来感谢信，对长光卫星在此次救援中给予的支持表示感谢。未来，长光卫星将进一步发挥卫星资源优势，不断缩短应急响应周期，提升应急保障服务能力。 收起d,blue,11,17,142,270
1962,韶关消防,09月02日 21:49,//weibo.com/2313741042/M3VKsp1IV?refer_flag=1001030103_,【祝福！#驰援重庆推迟结婚的云南消防员领证了#】熊康是大理州森林消防支队勤务中队的驾驶员，本来计划8月下旬结婚的他，因突如其来的跨区增援灭火，选择了推迟领证。8月24日，熊康负责驾驶装备车随队伍向重庆火场紧急驰援。他驾驶装备车辗转运输灭火装备和保障物资，与重庆人民共同筑起了扑灭山火的“长城”。9月1日，熊康与爱人杨女士携手走进当地民政局，领取到了期待已久的结婚证，完成了浪漫的约定。（云南日报）L云南日报的微博视频 收起d,blue,0,1,2,212
1963,李宗祥法师,09月02日 21:48,//weibo.com/1600120537/M3VK1f50F?refer_flag=1001030103_,【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！L云南日报的微博视频 ??? 收起d,yellow,0,0,5,150
1964,金苹郁金香,09月02日 21:46,//weibo.com/6474907856/M3VJq3su0?refer_flag=1001030103_,少年郎，不服输，大摩托，啊，我也想学了！《迎战川渝山火的英雄 看着一张张稚嫩的脸莫名的心疼与感动！重庆娃儿好样的！》O网页链接 ?,ip,0,0,1,65
1965,我是Bella贝贝,09月02日 21:46,//weibo.com/6029832635/M3VJozGdD?refer_flag=1001030103_,“重庆雄起，我们赢了”欢呼声中，重庆最大的一座山火灭了。这次的大功臣，云南森林消防队的灭火方式：以火灭火。原理是让人工点燃的火源，与相向烧来的林火对接，使结合部骤然缺氧失去燃烧条件。这一方法的优点是灭火效率较高，不需要特殊装备。是控制大面积、高能量森林火灾的有效措施。除了专业素养的消防队，还有一大批志愿者团结一心出人出力，才实现高效率的解决问题。纵观图片，熊熊燃烧的山火旁边，有一道与其同样明媚的蓝色光线，那是由电筒光、摩托车灯光组成的一道特殊的人间烟火。“这世上都没有路，走的人多了，也便成了路”。千万民众真的在荒山野岭开辟出了一条路，不断的运送物资，在恐慌与绝望中开辟出了一条希望之路！还记得二战时“敦刻尔克大撤退”，海面上鳞次栉比的船争先接战士们回家，它们不是军用救援船，而是老百姓的商船，这样的人民集体救援行动在有效的情况下，更多的是给予战士们心灵的勇气。我们山城曾经有一种职业叫棒棒，没有机构、没有界限，一呼即到。已成了一种勤劳肯干、任劳任怨的码头文化标志。此刻每个人都是战士，也是棒棒，这就是绝不放弃的山城儿女，天道酬勤的重庆人！#重庆山火# 收起d,None,0,0,25,482
1966,西子丹聊斋,09月02日 21:46,//weibo.com/3675736060/M3VJm9BZi?refer_flag=1001030103_,#重庆山火扑灭后再现地下回火# 网友投稿：重庆山火扑灭后，部分山区再现地下回火…… L西子丹聊斋的微博视频 ?,gold,7,8,28,55
1967,辽宁朝阳消防,09月02日 21:46,//weibo.com/2086001763/M3VJ8hnBC?refer_flag=1001030103_,【祝福！#驰援重庆推迟结婚的云南消防员领证了#】熊康是大理州森林消防支队勤务中队的驾驶员，本来计划8月下旬结婚的他，因突如其来的跨区增援灭火，选择了推迟领证。8月24日，熊康负责驾驶装备车随队伍向重庆火场紧急驰援。他驾驶装备车辗转运输灭火装备和保障物资，与重庆人民共同筑起了扑灭山火的“长城”。9月1日，熊康与爱人杨女士携手走进当地民政局，领取到了期待已久的结婚证，完成了浪漫的约定。（云南日报）L云南日报的微博视频 收起d,blue,0,0,0,212
1968,梦回莺歌岭,09月02日 21:42,//weibo.com/6984737784/M3VHDvjvt?refer_flag=1001030103_,#重庆上山救火的东北小伙找到了# 孙浩今年24岁，来自黑龙江哈尔滨，半年前退伍的他来到成都，准备在这里工作生活。8月24日，他看到摩友群里发出的“召集令”，便独自一人出发前往重庆，参与到重庆山火的扑救工作中。#网络文明建设一起来##爱家乡促发展# L四川观察的微博视频 ?,yellow,0,0,2,136
1969,六盘水消防,09月02日 21:39,//weibo.com/2665972063/M3VGDr2BQ?refer_flag=1001030103_,【祝福！#驰援重庆灭火的消防员回来领证了#】因驰援重庆山火救援，云南森林消防总队大理州支队勤务中队驾驶员熊康推迟了领证结婚。驰援期间，他完成20小时连续行驶1300公里的长途驾驶，与战友们和山城群众并肩作战。增援回来后，9月1日，熊康和爱人领证结婚，一起送上祝福！L云南日报的微博视频 ? 收起d,blue,0,0,0,148
1970,直播南京官方版,09月02日 21:38,//weibo.com/1807431510/M3VFS9lcN?refer_flag=1001030103_,【#开学老师组织看山火救援视频# 】8月31日，江西吉安。#开学第一课# ，老师组织学生们观看重庆山火救援视频，同学们感动得潸然泪下。老师鼓励学生们去做一个不平凡的人，去做一个敢于在困难面前挺身而出的人。 L人民视频的微博视频 ?,blue,0,0,1,115
1971,呤依亦ing,09月02日 21:30,//weibo.com/7593996015/M3VCZ8zjn?refer_flag=1001030103_,#思源驰援重庆山火# 赠人玫瑰，手有余香。我在“思源驰援重庆山火”项目捐款成功！@中华思源工程扶贫基金会http://t.cn/A6SJGvIk ?,None,0,0,0,74
1972,海阔天空528,09月02日 21:28,//weibo.com/2046400027/M3VBT8ySa?refer_flag=1001030103_,社会上有些人，自己不干事，良心切彻底坏透了，我们当志愿者的时候，有些人就是看不得志愿者，志愿者坐下歇一会，就说志愿者不干事，吃碗泡面，且说志愿者一天就知道大吃大喝，早上分配工作，晚上一起总结，却说志愿者聚众，进入封控区从白天送抗原一直到晚上十二点一点，切谩骂志愿者扰民，总之一些人就是良心坏透了----【浊发清微】重庆北碚区发生山火，因为当地天气炎热，火势很快便蔓延开来。火情紧急，当地消防队立刻派出大量 重庆“救火英雄”龙麻子走红后，令人担心的事情还是发生了 O网页链接 收起d,None,0,0,0,240
1973,半月谈,09月02日 21:28,//weibo.com/2318265821/M3VBOEagU?refer_flag=1001030103_,【祝福！#驰援重庆推迟结婚的云南消防员领证了#】熊康是大理州森林消防支队勤务中队的驾驶员，本来计划8月下旬结婚的他，因突如其来的跨区增援灭火，选择了推迟领证。8月24日，熊康负责驾驶装备车随队伍向重庆火场紧急驰援。他驾驶装备车辗转运输灭火装备和保障物资，与重庆人民共同筑起了扑灭山火的“长城”。9月1日，熊康与爱人杨女士携手走进当地民政局，领取到了期待已久的结婚证，完成了浪漫的约定。（云南日报）L云南日报的微博视频 收起d,blue,3,5,48,212
1974,长安鹏北海,09月02日 21:28,//weibo.com/5628631655/M3VBOqY6g?refer_flag=1001030103_,焦恩俊重庆山火扑灭时，我正在看《天地传奇》。这让我对以伏羲为首的华族攻难克险建设家园感同身受，也让我深味到从远古时代传下来的中国人特有的精气神！自己的家园自己守！自己的天地自己造！这是封存在我们DNA的，我们民族特有的，不容亵渎的所在！这也是我们能够以凡人之躯、比肩神明的所在！伏羲绝对是焦恩俊先生所饰演的角色中，年龄跨度最大的，没有之一。他饰演的伏羲从幼年时的5岁一直演到了老年。无论是展昭还是杨戬，也不过是从少年饰演到了成年。以前单知道焦先生饰演少年是个高手，但没有想到幼年感也可以这么强。5岁小伏羲，眼神不但是懵懂的，而且焦先生应该是还故意将眼睛睁得更大更圆一些，更是增加了幼年感。然后在去宛丘的路上，你会感觉到他的年纪在慢慢增长。见到黄龙时，已经16、17岁的样子了。#焦恩俊##伏羲# O自己的天地自己造——《天地传奇》伏羲的人皇之路 收起d,yellow,1,28,42,377
1975,躺平的绿泊氵采,09月02日 21:26,//weibo.com/7765166292/M3VBixfJJ?refer_flag=1001030103_,#思源驰援重庆山火# 为爱前行，我一直在路上。我在“思源驰援重庆山火”项目捐款成功！@中华思源工程扶贫基金会http://t.cn/A6SJGvIk ?,yellow,0,3,2,76
1976,杰克缇缇,09月02日 21:24,//weibo.com/3875126070/M3VAo75Sv?refer_flag=1001030103_,#思源驰援重庆山火# 希望在大大的世界里，付出一点点温暖。我在“思源驰援重庆山火”项目捐款成功！@中华思源工程扶贫基金会http://t.cn/A6SJGvIk ?,ip,0,0,0,82
1977,黔西南消防,09月02日 21:23,//weibo.com/2710664880/M3VA84cs0?refer_flag=1001030103_,【祝福！#驰援重庆推迟结婚的云南消防员领证了#】熊康是大理州森林消防支队勤务中队的驾驶员，本来计划8月下旬结婚的他，因突如其来的跨区增援灭火，选择了推迟领证。8月24日，熊康负责驾驶装备车随队伍向重庆火场紧急驰援。他驾驶装备车辗转运输灭火装备和保障物资，与重庆人民共同筑起了扑灭山火的“长城”。9月1日，熊康与爱人杨女士携手走进当地民政局，领取到了期待已久的结婚证，完成了浪漫的约定。（云南日报）L云南日报的微博视频 收起d,blue,12,4,13,212
1978,yzffss,09月02日 21:23,//weibo.com/7741661497/M3VzXpLp5?refer_flag=1001030103_,#思源驰援重庆山火# 涓滴之水成海洋，颗颗爱心变希望。我在“思源驰援重庆山火”项目捐款成功！@中华思源工程扶贫基金会http://t.cn/A6SJGvIk ?,ip,0,0,0,80
1979,无锡消防,09月02日 21:22,//weibo.com/2258778610/M3Vzn8uqs?refer_flag=1001030103_,【祝福！#驰援重庆推迟结婚的云南消防员领证了#】熊康是大理州森林消防支队勤务中队的驾驶员，本来计划8月下旬结婚的他，因突如其来的跨区增援灭火，选择了推迟领证。8月24日，熊康负责驾驶装备车随队伍向重庆火场紧急驰援。他驾驶装备车辗转运输灭火装备和保障物资，与重庆人民共同筑起了扑灭山火的“长城”。9月1日，熊康与爱人杨女士携手走进当地民政局，领取到了期待已久的结婚证，完成了浪漫的约定。L云南日报的微博视频 2无锡 收起d,blue,0,0,0,210
1980,辽宁消防,09月02日 21:21,//weibo.com/1363502007/M3Vzg1W6L?refer_flag=1001030103_,【祝福！#驰援重庆推迟结婚的云南消防员领证了#】熊康是大理州森林消防支队勤务中队的驾驶员，本来计划8月下旬结婚的他，因突如其来的跨区增援灭火，选择了推迟领证。8月24日，熊康负责驾驶装备车随队伍向重庆火场紧急驰援。他驾驶装备车辗转运输灭火装备和保障物资，与重庆人民共同筑起了扑灭山火的“长城”。9月1日，熊康与爱人杨女士携手走进当地民政局，领取到了期待已久的结婚证，完成了浪漫的约定。（云南日报）L云南日报的微博视频 收起d,blue,17,24,29,212
1981,广西反邪教,09月02日 21:20,//weibo.com/5885640466/M3VyA6v42?refer_flag=1001030103_,【祝福！#驰援重庆推迟结婚的云南消防员领证了#】熊康是大理州森林消防支队勤务中队的驾驶员，本来计划8月下旬结婚的他，因突如其来的跨区增援灭火，选择了推迟领证。8月24日，熊康负责驾驶装备车随队伍向重庆火场紧急驰援。他驾驶装备车辗转运输灭火装备和保障物资，与重庆人民共同筑起了扑灭山火的“长城”。9月1日，熊康与爱人杨女士携手走进当地民政局，领取到了期待已久的结婚证，完成了浪漫的约定。（云南日报）#广西反邪快讯# L云南日报的微博视频 收起d,blue,0,0,0,221
