Unnamed: 0,微博用户名,发布时间,微博链接,微博内容,转发数,评论数,点赞数,Unnamed: 9,Unnamed: 10
2269.0,三峡融媒,08月21日 08:39,//weibo.com/2346437860/M21rLraAc?refer_flag=1001030103_,#万州城事# 【紧急排查Z95列车旅客！】请8月17日-8月18日乘坐Z95（北京西-重庆西）在万州火车站（8月18日11：17）下车的旅客，立即向所在村（社区）、单位或住宿宾馆报告，做好个人防护，配合落实核酸检测、健康监测、隔离管控等措施。如有瞒报、谎报等情况，将依法追究相关法律责任。 ?,0.0,0.0,0.0,146,
2312.0,三峡融媒,08月21日 08:36,//weibo.com/2346437860/M21qC8XDv?refer_flag=1001030103_,#重庆疫情通报##重庆城市服务台#【#2022年8月21日重庆市新冠肺炎疫情情况#】8月20日0—24时，重庆市新增本土确诊病例2例（沙坪坝区，1例在隔离管控人员中发现、1例在管控人员中发现）；新增本土无症状感染者10例（沙坪坝区，6例在隔离管控人员中发现、4例在管控人员中发现）；治愈出院本土确诊病例6例（沙坪坝区3例、九龙坡区3例），解除本土无症状感染者医学观察5例（合川区1例、沙坪坝区1例、九龙坡区1例、南岸区1例、丰都县1例）。截至8月20日24时，重庆市现有本土确诊病例26例（江津区1例、合川区1例、沙坪坝区14例、九龙坡区4例、渝北区1例、璧山区2例、巫溪县1例、开州区2例），现有本土无症状感染者44例（合川区3例、沙坪坝区27例、九龙坡区7例、南岸区4例、渝北区2例、北碚区1例）。8月20日0—24时，重庆市无新增境外输入确诊病例，新增境外输入无症状感染者1例（老挝）；解除境外输入无症状感染者医学观察1例（老挝）。截至8月20日24时，重庆市现有境外输入确诊病例4例（老挝1例、新加坡2例、中国香港1例），现有境外输入无症状感染者3例（泰国1例、老挝2例）。重庆市8月20日新增本土确诊病例和本土无症状感染者基本情况如下：沙坪坝区确诊病例18，系沙坪坝区无症状感染者13的密切接触者。8月20日，根据实验室检查结果、影像学特征和临床症状，经专家组会诊，诊断为新冠肺炎确诊病例（轻型）。沙坪坝区确诊病例19，系沙坪坝区管控区域内人员。8月20日，根据实验室检查结果、影像学特征和临床症状，经专家组会诊，诊断为新冠肺炎确诊病例（轻型）。沙坪坝区无症状感染者23，系沙坪坝区确诊病例9的密切接触者。8月20日，根据实验室检查结果、影像学特征和临床症状，经专家组会诊，判定为无症状感染者。沙坪坝区无症状感染者24，系沙坪坝区确诊病例15的密切接触者。8月20日，根据实验室检查结果、影像学特征和临床症状，经专家组会诊，判定为无症状感染者。沙坪坝区无症状感染者26，系沙坪坝区确诊病例14的密切接触者。8月20日，根据实验室检查结果、影像学特征和临床症状，经专家组会诊，判定为无症状感染者。沙坪坝区无症状感染者30，系沙坪坝区确诊病例10的密切接触者。8月20日，根据实验室检查结果、影像学特征和临床症状，经专家组会诊，判定为无症状感染者。沙坪坝区无症状感染者31、无症状感染者32，均系沙坪坝区确诊病例11的密切接触者。8月20日，根据实验室检查结果、影像学特征和临床症状，经专家组会诊，均被判定为无症状感染者。沙坪坝区无症状感染者25、无症状感染者27、无症状感染者28、无症状感染者29，均系沙坪坝区管控区域内人员。8月20日，根据实验室检查结果、影像学特征和临床症状，经专家组会诊，均被判定为无症状感染者。 收起d,0.0,0.0,0.0,1168,
2465.0,三峡融媒,08月21日 09:53,//weibo.com/2346437860/M21VLct1k?refer_flag=1001030103_,【画面令人心疼！#消防员半口面包未吃完就睡着# 】8月19日，重庆，连续奋战在灭火一线的甘肃森林消防指战员在返程途中，疲惫地靠在车座位上睡着了，有队员手里还拿着未吃完的面包……辛苦了，愿每次出警都平安归来！@人民视频 L人民视频的微博视频 ???,0.0,0.0,9.0,123,
2717.0,漳县融媒,08月21日 09:38,//weibo.com/7368206943/M21PQu0JE?refer_flag=1001030103_,奋力书写新时代重庆高质量发展新篇章 以新发展理念引领治蜀兴川行稳致远 湖北努力建设全国构建新发展格局先行区O奋力书写新时代重庆高质量发展新篇章 以新发展理念引领治蜀兴川行稳致远 湖北努力建设全国构建新发展格局先行区 ?,0.0,0.0,0.0,109,
2752.0,岷县融媒体中心,08月21日 09:36,//weibo.com/7605362017/M21P21Ntv?refer_flag=1001030103_,【巴适得板！#重庆人穿棉袄钻山洞吃火锅#：外面42℃，洞里16℃！】近日，重庆连日高温，巴南区丰盛古镇村民穿着棉袄在山洞里烫火锅，还搭帐篷避暑休息。当地村民说，山洞里常年只有16℃，非常凉快，空间也很大，每年夏天都进去乘凉，今年特别热，他们就组织在里面烫火锅吃。@时间视频 @兰州日报 L时间视频的微博视频 收起d,0.0,1.0,3.0,157,
2949.0,看临洮,08月21日 10:48,//weibo.com/7020253631/M22i9sZ64?refer_flag=1001030103_,【#圆通寄丢4800元手镯只能赔300#】#微博民生# 据 @重庆广电-第1眼 报道：近日，重庆林女士通过圆通快递，寄了两只手镯到广东。没想到，其中一只价值4800多元的手镯不翼而飞。林女士赶紧联系快递公司，发现包裹到达广东时，缠绕在一起的两个盒子变成了一个，连包裹上面的胶带也发生了变化。圆通工作人员承认丢失了一个盒子，但表示只能赔300元。L重庆广电-第1眼的微博视频 收起d,0.0,0.0,0.0,190,
5257.0,寿光市融媒体中心,08月21日 15:41,//weibo.com/5907970062/M24dl4Eh2?refer_flag=1001030103_,【#女子寄快递丢失4800元手镯# 圆通：只能赔300】近日，重庆林女士通过圆通快递，寄了两只手镯到广东。没想到，其中一只价值4800多元的手镯不翼而飞。林女士赶紧联系快递公司，发现包裹到达广东时，缠绕在一起的两个盒子变成了一个，连包裹上面的胶带也发生了变化。圆通工作人员承认丢失了一个盒子，但表示只能赔300元。 L重庆广电-第1眼的微博视频 收起d,7.0,9.0,18.0,176,
5570.0,三峡融媒,08月21日 16:45,//weibo.com/2346437860/M24CZpSlQ?refer_flag=1001030103_,#万州城事# 《重庆新闻联播》8月20日关注万州：多措并举为水电“民生线”保驾护航 L三峡融媒的微博视频 ?,0.0,0.0,1.0,54,
5587.0,三峡融媒,08月21日 16:45,//weibo.com/2346437860/M24CZpSlQ?refer_flag=1001030103_,#万州城事# 《重庆新闻联播》8月20日关注万州：多措并举为水电“民生线”保驾护航 L三峡融媒的微博视频 ?,0.0,0.0,1.0,54,
6241.0,金川区融媒体中心,08月21日 18:57,//weibo.com/7567268128/M25uSh3hA?refer_flag=1001030103_,【机智又勇敢！#3男孩遇火情分工明确冷静灭火#】#正能量计划#8月19日，重庆，3男孩野外遇火情，分工明确冷静灭火：一个男孩脱掉裤子装水，一个男孩负责呼救，另一个男孩打火警电话报警...为他们点赞！提醒：未成年人遇到火情，应第一时间到安全地带，向附近大人求救，拨打119。 （人民网）L人民网的微博视频 收起d,0.0,5.0,7.0,155,
